topic_id,category_id,post_count,avg_score
583459,21,5,501.0000000000001
583466,7,2,312.2
583470,33,3,66.39999999999999
583489,7,4,655.5000000000001
583492,33,21,598.047619047619
583520,30,3,28.53333333333333
583523,19,8,902.7749999999999
583549,7,1,75.0
583568,33,2,21.9
583579,7,3,225.99999999999997
583594,19,1,45.8
583596,8,5,476.12000000000006
5835,8,7,501.8857142857143
583608,19,3,696.1333333333333
583614,19,2,88.9
583631,19,2,436.1
583643,14,6,879.8666666666668
583646,19,3,9632.066666666668
583659,7,2,223.20000000000002
583684,21,2,33.5
583701,33,1,215.4
583703,19,11,394.52727272727265
583706,19,1,255.6
583772,7,10,254.54000000000002
583790,7,6,135.7
583798,33,11,239.98181818181823
583800,33,1,1169.4
583900,19,4,1357.75
583905,21,4,38.85
583928,7,2,318.29999999999995
583939,7,2,119.0
583960,30,3,74.4
583975,7,4,1195.1999999999998
584016,21,2,403.0
584034,33,1,307.6
584053,33,2,284.2
58410,19,1,314.2
584117,7,2,85.8
584156,33,2,75.6
584160,8,2,659.3
584171,8,2,238.6
584189,7,2,280.9
584217,7,16,2020.1874999999998
584269,33,3,310.26666666666665
584285,7,7,480.65714285714284
5842,8,9,806.1777777777779
584304,7,3,132.6
584331,19,14,82.84285714285714
584350,33,7,472.4000000000001
584357,33,3,43.26666666666667
584370,21,1,66.8
584373,19,1,1506.2
584401,20,9,67.51111111111112
584404,33,15,60.48
584411,20,5,61.32000000000001
584435,20,10,119.94000000000001
584454,7,2,3441.2999999999997
584458,20,1,22.4
584488,7,1,52.0
584493,19,2,862.6999999999999
584498,7,1,4.2
5844,7,6,184.26666666666668
584551,7,7,1256.9714285714285
584560,20,59,113.81355932203388
584581,19,1,41.6
584610,7,6,761.7666666666665
584617,7,4,491.84999999999997
584652,7,7,286.6
584663,30,37,71.6432432432432
584673,33,3,191.86666666666667
584676,20,40,48.21999999999999
584710,19,3,75.2
584716,7,16,40.50000000000001
584724,8,3,36.0
584725,7,5,188.92000000000002
584758,7,5,165.16000000000003
584762,8,7,280.9714285714286
584786,19,1,31.0
584796,7,14,156.91428571428577
584800,21,2,958.0
584807,19,12,357.1999999999999
584810,33,8,217.025
584818,7,9,2095.822222222223
584822,7,9,564.9333333333334
584849,7,3,12.399999999999999
58484,7,1,722.6
584877,8,4,141.35000000000002
584906,30,2,59.1
584935,8,11,912.9272727272728
584944,20,6,763.8333333333331
584952,7,5,269.96
584965,33,32,57.89999999999999
584977,7,5,350.52
584988,7,1,1525.0
585016,21,17,29.31764705882353
585037,33,19,39.957894736842114
585069,7,2,146.3
585072,21,37,248.42162162162163
585081,19,30,847.1266666666664
585091,7,8,312.19999999999993
58515,21,176,857.0181818181823
585195,21,3,298.1333333333333
585211,7,2,475.59999999999997
585220,20,4,42.650000000000006
585316,7,2,559.6999999999999
585384,7,1,866.6
58543,21,3,1092.2666666666667
585445,19,1,340.8
585447,7,2,200.7
585449,30,2,3241.3999999999996
585474,30,2,901.0
585489,19,3,272.1333333333333
585503,33,3,179.93333333333337
585506,30,5,303.28000000000003
585549,20,4,31.85
585566,20,4,62.4
585567,8,3,1563.7333333333333
585569,7,7,161.71428571428575
585582,33,7,117.94285714285714
585584,21,1,602.4
585599,7,5,717.9599999999999
585623,21,9,365.33333333333326
585647,7,4,808.1
585652,20,9,62.75555555555556
585679,19,9,44.93333333333333
585711,7,16,119.51249999999999
585713,21,10,297.02
585741,21,2,381.29999999999995
585747,7,4,348.75
585765,20,2,265.40000000000003
585770,7,11,92.54545454545453
585783,20,1,93.0
585797,19,9,288.84444444444443
585849,30,1,114.2
585860,33,3,414.5333333333333
585869,30,2,120.6
585899,7,11,146.50909090909093
585907,7,5,400.24
585976,19,1,482.2
585983,21,1,194.8
586003,7,10,679.8
586006,7,4,455.84999999999997
586025,7,4,1106.55
586044,7,3,84.86666666666666
58608,7,1,12.6
586094,33,2,44.4
586095,19,3,217.86666666666667
586106,7,3,79.66666666666666
586144,19,1,186.0
586147,33,8,1119.7500000000002
586156,20,5,191.72
586163,33,3,100.33333333333336
586185,19,3,66.0
586209,19,1,152.8
586244,19,64,239.54062500000006
586245,7,2,147.7
586277,19,2,43.5
586296,7,2,385.6
586360,33,6,86.33333333333331
586455,21,1,168.2
58645,7,6,191.76666666666665
586484,20,1,737.6
586488,21,2,797.9
586496,8,12,124.13333333333333
586506,19,5,140.48000000000002
586514,19,9,1929.8444444444442
586540,22,19,764.2842105263159
586576,7,1,162.8
586579,7,1,310.0
586605,7,2,58.6
586660,30,3,2634.0
586691,7,1,149.0
586718,7,2,145.9
586735,7,5,1206.44
586745,7,4,154.05
586768,7,1,1644.0
586775,7,5,272.24
586890,19,2,15.6
586902,20,3,214.06666666666663
586931,7,11,684.8545454545455
586982,21,8,582.9499999999999
586999,8,5,156.56
587002,20,2,507.3
587023,7,1,3388.6
587033,19,1,321.6
587037,19,20,801.9099999999997
587044,33,8,338.7749999999999
587083,19,48,7460.937499999999
58709,21,3,219.80000000000004
5870,8,3,65.46666666666665
587111,20,5,372.72
587125,7,9,211.2444444444444
587138,21,1,337.2
587149,20,2,144.5
587223,19,1,96.2
587244,7,4,60.75
587249,33,3,77.13333333333333
587318,33,1,447.4
587335,7,1,2526.0
587365,14,1,339.8
587367,8,2,79.1
587395,7,3,511.46666666666664
587399,7,3,38.800000000000004
587405,7,3,267.6666666666667
587416,30,5,457.6000000000001
587439,31,1,347.4
587487,19,13,179.8923076923077
587492,7,9,149.0222222222222
587517,19,15,260.11999999999995
587552,20,10,356.32000000000005
587558,19,2,173.6
587559,7,5,2377.12
587579,32,4,921.3499999999999
587654,19,20,76.93
587662,21,3,185.39999999999998
587677,30,4,51.050000000000004
587713,7,1,1087.8
587716,33,2,126.5
587720,7,2,1570.3
587721,8,6,80.39999999999999
587733,8,3,25.400000000000002
587752,7,2,152.8
587753,21,13,462.0923076923076
587766,8,4,677.4
587774,7,2,917.6
587782,19,4,43.949999999999996
587824,21,1,207.6
587831,21,1,1486.0
587849,19,16,51.31250000000001
587883,19,6,615.1
587890,7,3,120.46666666666665
587898,21,1,685.6
587913,19,9,97.53333333333332
587928,20,4,15.5
587957,7,6,611.7666666666668
587997,19,19,1031.6000000000001
587999,8,8,1331.4
587,7,9,5503.822222222221
588030,7,1,1049.0
588034,20,8,75.975
588046,19,2,231.60000000000002
588073,21,3,27.400000000000002
588078,19,45,2895.928888888889
588094,7,6,234.29999999999995
588135,7,5,600.16
588144,7,4,139.70000000000002
588157,19,1,31.8
588166,7,3,100.19999999999999
588177,19,2,71.0
588188,19,2,277.0
588245,20,18,247.0444444444445
588270,27,1,43.2
588324,21,2,351.5
588330,30,1,107.4
588385,7,1,993.4
588402,7,4,45.150000000000006
588415,7,3,620.4666666666666
588424,21,7,2053.0285714285715
588432,7,2,51.3
588433,7,43,60.89767441860466
588451,7,7,879.6857142857142
588455,19,1,131.4
588502,8,4,719.55
588554,7,9,378.99999999999994
588585,7,1,3457.0
588659,8,3,2475.133333333333
588724,20,1,3382.8
588730,33,1,264.2
588736,33,7,331.2857142857143
588754,7,2,373.4
58878,14,13,28.38461538461539
588800,7,5,243.47999999999996
588849,7,3,424.0
588873,20,2,149.79999999999998
588923,19,1,76.8
588930,7,3,249.79999999999998
588941,7,1,508.6
588944,7,4,2123.45
588949,8,3,4412.6
588971,30,1,1449.0
588973,22,5,182.16000000000003
588975,7,2,92.0
588983,7,2,628.5
588993,7,2,217.0
589034,7,2,361.8
589055,20,4,619.0500000000001
589076,7,3,1289.1333333333334
589089,7,1,1227.2
589093,21,7,38.71428571428572
589094,7,11,716.7636363636365
589097,7,1,1193.6
589101,19,2,3.9
589106,7,7,528.9428571428572
589108,8,12,57.81666666666667
589121,33,3,221.33333333333337
589122,7,2,426.1
589132,19,2,1319.6999999999998
589136,7,2,597.4
589144,30,1,177.8
589155,30,3,189.0666666666667
589156,7,2,1369.7
589163,19,4,1096.45
589174,7,1,252.6
589190,7,8,470.7
589198,7,2,78.7
589216,19,3,35.266666666666666
589242,7,1,839.4
589260,30,1,173.4
589267,7,5,615.1200000000001
589290,21,4,169.6
589303,7,6,541.4
589345,7,4,412.05
589348,33,3,141.0
589384,8,3,709.1333333333332
589403,7,2,378.79999999999995
589406,7,1,2243.6
589408,7,11,56.56363636363637
589487,33,8,3816.2000000000003
589513,33,3,358.0666666666668
589522,7,2,1436.8999999999999
58952,19,78,1840.5410256410262
589532,20,1,103.6
589539,7,1,11.8
589541,7,7,68.37142857142857
589550,7,1,358.2
589567,7,8,373.4
589575,7,2,389.2
589588,19,7,333.6857142857143
589649,7,7,329.22857142857146
589655,33,3,208.93333333333337
589664,7,7,516.1142857142856
589702,7,5,574.8399999999999
589706,7,2,96.0
589735,33,2,1012.4
589746,7,18,147.5111111111111
589772,7,20,630.0400000000002
589776,19,4,302.79999999999995
589806,20,2,245.7
589831,7,1,494.8
589867,7,3,412.73333333333335
589868,33,3,200.5333333333334
589875,7,4,161.35000000000002
589886,7,2,719.1999999999999
589895,8,4,1360.1499999999999
589900,33,5,212.44
589901,19,3,41.666666666666664
589971,21,17,147.90588235294115
589986,19,1,2421.4
590014,7,1,194.2
590048,33,19,346.3684210526316
590068,7,1,86.8
590075,19,2,71.9
590084,7,2,457.8
590099,21,6,275.9666666666667
590118,7,12,299.6
590122,20,3,327.7333333333333
590127,7,2,753.5
590189,21,4,198.79999999999998
590247,8,2,186.6
590258,19,1,106.2
590271,19,3,106.06666666666666
590277,7,18,938.8111111111112
590302,7,3,442.1333333333334
590315,7,7,848.5428571428569
590371,8,2,953.6
590380,30,3,76.73333333333333
590382,21,10,64.16
590387,19,3,54.73333333333333
590410,21,3,257.0
590412,20,4,725.7
590439,19,1,56.4
590483,19,6,1051.3
590562,33,11,22.34545454545454
590580,33,6,210.86666666666665
590581,7,6,752.2333333333335
590597,7,1,473.2
590622,7,2,127.39999999999999
590686,7,2,397.09999999999997
590690,19,3,195.46666666666667
590698,21,5,20.04
59070,19,4,978.55
590715,7,19,626.5999999999999
590724,7,6,119.30000000000001
59073,19,5,313.52000000000004
590761,31,6,26.36666666666667
590779,19,1,21.2
590801,33,1,614.4
590814,7,4,228.15
590841,19,2,44.3
590851,7,1,1350.2
590866,7,5,484.9199999999999
590884,19,5,906.2400000000001
590891,7,7,42.57142857142857
590915,7,7,1085.257142857143
590917,7,4,370.95
590919,19,4,3290.75
591005,7,5,18.12
591018,21,19,282.36842105263156
591034,7,12,64.41666666666666
591082,19,4,577.25
591137,21,5,85.68
591147,7,11,218.16363636363639
591149,32,2,472.5
591209,33,2,51.6
59121,7,3,466.53333333333336
591242,7,1,465.4
591247,7,15,61.53333333333334
59127,7,4,348.45000000000005
591288,7,5,355.6
591304,20,1,477.8
591372,7,2,810.5
591380,20,14,207.2571428571429
5913,21,3,89.0
591415,7,1,725.0
591430,20,9,156.7555555555556
59143,7,71,2606.625352112677
591454,8,4,1725.5
591461,7,4,208.10000000000002
591492,19,1,130.6
591500,30,2,49.2
591565,7,8,189.0
591589,21,1,642.4
591596,7,1,727.0
591599,7,1,352.4
591600,7,3,22.733333333333334
591614,7,12,242.39999999999998
591624,7,12,132.13333333333333
591639,7,1,518.6
591651,30,1,182.6
591652,7,5,591.76
591657,7,1,635.8
591674,7,8,293.125
591680,33,2,87.5
591694,30,1,18.0
591697,7,1,247.6
591709,19,1,206.0
591720,30,8,101.92500000000001
591721,7,3,62.666666666666664
591733,19,1,567.2
591747,7,4,84.7
591774,19,1,155.6
591790,7,2,2662.6
5917,7,6,3359.566666666667
591801,21,9,119.48888888888888
591823,7,3,50.4
591842,7,2,3026.1
591862,33,6,33.733333333333334
591873,30,1,76.0
59187,7,6,232.16666666666666
591942,31,4,174.35
5919,7,3,44.666666666666664
591,14,4,148.14999999999998
592031,33,2,30.4
59214,21,3,164.73333333333332
592214,21,2,155.79999999999998
592237,19,3,32.666666666666664
592270,7,3,358.13333333333327
592277,19,3,83.73333333333333
592345,19,2,408.40000000000003
592351,30,5,202.84
592352,33,8,1247.8
592362,7,6,100.06666666666666
592374,7,4,630.85
592419,33,6,30.766666666666666
592553,7,3,62.26666666666667
59259,19,1,26.2
592601,7,21,299.2666666666667
592629,7,8,15200.775
592635,7,10,179.16000000000003
592636,19,2,6.3
592668,21,1,1019.2
592699,19,3,291.1333333333333
592718,21,10,1365.9
592750,7,6,414.29999999999995
592787,33,22,160.48181818181817
592818,33,21,108.73333333333333
59283,7,9,167.60000000000002
592869,31,2,40.7
592876,14,5,213.28000000000003
592879,33,5,43.60000000000001
592891,21,5,60.959999999999994
59293,7,3,57.333333333333336
592963,7,26,670.8615384615387
592974,7,2,84.1
592987,7,6,655.2666666666667
592994,7,4,59.3
592995,7,3,716.4
59301,7,1,137.4
593043,8,3,21.466666666666665
593065,33,2,162.0
593076,22,1,18.6
593123,33,2,3.6
593125,7,1,1268.2
593214,7,1,593.6
593242,19,4,24.9
593249,7,1,82.0
593279,7,7,27.914285714285718
593308,7,2,396.8
593310,7,5,639.44
593313,7,6,50.1
593355,7,5,77.72
59335,21,2,1545.5
593364,7,1,363.0
593393,21,19,106.4
593447,7,1,843.6
593452,7,12,226.48333333333335
593503,19,8,6699.9
593507,19,2,92.39999999999999
593537,19,1,136.0
59353,7,18,68.67777777777776
593552,7,1,73.4
593574,7,3,80.66666666666667
593576,33,2,78.6
593581,7,1,560.4
593594,20,1,82.8
5935,21,19,58.378947368421045
593652,19,1,116.6
593659,7,4,311.19999999999993
59365,7,15,665.1066666666666
593661,19,2,18.099999999999998
593711,7,2,184.9
593718,7,10,687.1999999999999
593742,7,41,70.61951219512197
593763,8,2,399.7
593775,7,2,1776.6999999999998
593784,21,3,881.8666666666667
5937,8,6,1892.3333333333333
593805,7,10,355.92
593837,7,4,32.4
593839,31,3,1180.8
593844,14,1,182.6
593894,33,6,62.0
593931,33,6,137.5666666666667
593959,30,1,26.6
593961,7,6,183.73333333333332
593962,20,1,294.8
593963,7,2,103.80000000000001
593998,33,10,27.119999999999997
594000,7,4,999.05
594003,19,14,390.11428571428576
594006,19,1,76.2
594040,30,3,423.0
594050,21,3,2263.2000000000003
594052,7,7,827.1142857142858
594068,7,17,97.08235294117645
594096,33,7,51.42857142857142
594134,7,6,118.0
594143,19,2,4019.9
594154,7,5,410.55999999999995
594176,19,5,4542.2
594184,33,5,42.279999999999994
594198,19,3,145.6
594219,21,6,472.93333333333334
594266,8,4,1557.4000000000003
594283,8,1,138.6
594287,33,1,145.8
594315,30,1,658.6
594319,19,9,108.44444444444444
594337,7,6,138.20000000000002
594364,19,4,3045.5
59440,7,8,619.3
594423,7,1,282.2
594457,21,4,1770.6
594481,8,1,468.2
594509,33,1,441.8
594562,21,5,4322.08
594564,19,1,41.8
594610,21,1,858.2
594647,19,6,165.03333333333336
594754,8,6,3027.133333333333
594758,19,1,522.4
594761,7,21,1127.2666666666669
594766,7,3,574.8000000000001
594787,33,77,414.1532467532469
594827,8,6,389.00000000000006
594832,33,1,38.0
594837,21,9,408.7111111111111
594903,20,5,121.35999999999999
594930,7,24,502.40833333333353
595034,19,1,123.0
595044,19,2,9039.0
595048,20,3,198.46666666666667
595051,33,8,75.27499999999998
59506,19,4,3968.0
595085,21,62,56.19999999999999
5950,8,2,89.1
595129,7,3,1247.2666666666667
59515,8,3,1461.2
595215,33,3,497.0666666666668
595235,7,6,553.4333333333334
595277,7,1,35.8
595312,21,1,126.0
595313,8,2,82.4
595374,7,1,711.6
595380,7,6,144.6
595491,21,1,2.4
595493,19,1,456.0
595521,33,2,14.7
595530,8,4,181.8
595531,8,6,1656.8
595548,7,2,124.8
595550,19,3,35.0
595553,7,13,49.169230769230765
595673,19,2,102.5
595674,31,1,223.8
595679,27,1,71.6
595681,33,3,31.599999999999998
595682,21,2,627.8
595691,20,1,44.4
595778,7,7,169.08571428571426
595784,7,7,304.99999999999994
595789,8,1,123.6
595827,33,3,303.0
595850,33,5,27.720000000000006
595854,7,4,125.6
595869,22,2,198.3
595890,33,4,79.2
595905,7,3,4496.466666666666
595943,33,6,4211.3
595953,7,10,403.9
595970,7,2,1833.8
595972,8,3,5543.866666666666
596007,33,14,98.8
596077,7,1,586.6
596079,19,7,805.9142857142858
596088,8,3,1743.7333333333333
596133,19,1,102.0
596144,30,2,523.9
596151,7,3,198.0666666666667
596156,7,2,312.79999999999995
596158,7,2,2175.3999999999996
596180,7,2,1118.4
596192,7,3,578.8000000000001
596193,7,2,227.1
59619,7,7,2382.057142857143
5961,7,13,114.41538461538461
596202,7,2,331.5
596215,7,2,77.89999999999999
596266,7,6,276.9
596290,7,4,479.25000000000006
596326,33,4,42.6
596329,7,5,784.8
596391,7,6,488.43333333333334
596406,7,6,850.8666666666668
596410,32,3,59.86666666666667
596435,7,14,397.0571428571428
596444,33,4,45.4
596456,21,4,95.55
596523,7,3,151.86666666666667
596566,19,1,3207.0
596572,30,7,463.8
596596,19,1,148.0
596601,7,2,1328.5
596645,19,1,160.8
596677,7,5,5703.120000000001
596696,20,1,447.6
596700,7,24,252.76666666666668
596708,7,3,23.466666666666665
596727,33,1,112.6
596733,19,1,200.6
596741,19,2,4955.7
596777,7,2,297.3
596794,7,1,242.2
596804,7,4,2533.05
596825,7,2,448.5
596840,19,8,577.4499999999999
596853,7,2,88.8
596862,20,3,31.933333333333334
596880,33,33,1332.6242424242419
596881,7,6,2529.4
5968,7,5,1690.6
596903,19,1,431.4
596975,30,2,106.1
596,21,4,71.14999999999999
597015,33,14,220.95714285714283
597028,7,2,291.5
597061,33,6,45.83333333333334
597094,21,4,747.4
597131,21,2,18.2
597175,7,3,376.20000000000005
597177,7,2,5633.5
597210,21,3,231.86666666666667
597213,30,2,28.400000000000002
597232,7,3,2286.4666666666667
597237,7,20,1274.5600000000002
597260,21,5,151.60000000000002
597288,33,1,211.4
597327,7,5,245.08
597339,7,10,452.9799999999999
597375,8,3,54.26666666666666
597376,19,8,91.19999999999999
597382,7,2,380.5
597390,7,2,75.6
59740,7,3,996.0666666666666
597457,31,17,784.2117647058824
597464,8,16,250.24999999999994
597498,8,16,5987.0
597531,21,6,32.23333333333333
597554,30,1,1563.8
597578,7,8,1164.7000000000003
597596,7,1,362.6
597606,21,3,276.73333333333335
597616,7,3,386.26666666666665
597632,21,2,4304.5
597647,7,5,2195.7599999999998
597669,19,2,43.5
597675,7,3,567.1333333333333
597690,33,3,67.46666666666667
597692,7,1,22.8
597694,7,2,1150.3
597697,20,34,98.64705882352943
597729,19,6,332.3333333333333
597747,21,4,2135.6
597780,8,2,1096.2
597785,7,6,662.3666666666668
597801,7,7,42.42857142857143
597830,7,3,85.0
597876,20,3,75.4
597877,7,9,99.84444444444443
597884,21,10,87.4
597886,7,1,1365.6
597898,7,5,420.68
597981,7,5,373.44
597991,20,5,383.88
598005,7,1,16.6
598022,7,1,22.0
598024,19,2,71.0
598069,7,2,104.0
598096,7,1,59.8
598123,7,6,790.4999999999999
598126,7,1,52.2
598144,21,1,247.4
598153,19,1,30.4
598154,33,2,49.300000000000004
598155,33,2,308.5
598183,7,1,1226.2
598188,7,4,90.30000000000001
598207,7,2,60.5
598240,33,3,347.06666666666666
598247,8,4,59.400000000000006
598283,19,2,767.5
598311,7,6,532.2333333333333
598319,7,1,320.2
598349,7,3,175.9333333333333
598412,20,6,167.16666666666666
59842,19,2,74.8
598432,7,8,229.35000000000002
598434,7,6,97.7333333333333
598443,21,2,51.900000000000006
598444,7,5,231.60000000000005
598456,8,2,106.80000000000001
598473,7,4,159.25
598498,20,5,1864.0400000000002
598518,22,5,123.4
598521,33,2,1023.1
598538,33,8,602.2749999999999
598568,30,2,29.8
598571,19,3,32.99999999999999
598586,7,2,3122.2000000000003
598604,7,2,666.1999999999999
